week_start,sessions,total_distance_km,total_duration_min,mean_avg_hr,max_hr,mean_hrr_intensity,mean_sample_zone_depth,mean_active_zone_depth,total_active_zone_minutes,mean_active_zone_share,total_near_max_min,total_simple_hr_load,total_zone_weighted_load,total_combined_load,mean_load_per_km,mean_hr_efficiency_proxy,mean_pace_50_s,mean_hr_rise_bpm,mean_hr_rise_bpm_per_min,mean_hr_drop_bpm,mean_hr_drop_bpm_per_min,total_transition_events,load_4w_avg,hr_4w_avg,near_max_4w_avg
2024-05-27,2,4.68630012512207,270.7860826333364,141.03388850335415,195.0,0.5250630390308806,3.107868051754255,4.10512285095988,181.01666666666665,0.6782416097783975,26.98319473663966,142.4909370047303,845.0585928392222,979.9745665224204,224.7124347523466,0.49447681188067283,70.22280113575944,4.5268546298755155,2.2634273149377577,-2.101815977705852,-2.802421303607803,196,979.9745665224204,141.03388850335415,26.98319473663966
2024-06-03,5,11.978640319824217,446.2467243393262,143.94129121536844,193.0,0.5456829164210527,3.4541453642049076,4.68170903454894,291.33333333333337,0.6699769617823637,92.74984470804533,242.61703002222256,1536.8088530768305,2000.5580766170572,165.93440915273297,0.32843663120084676,47.29968939868169,3.9104127576591394,1.9552063788295697,-4.284491365786819,-5.712655154382426,332,1490.266321569739,142.4875898593613,59.866519722342495
2024-06-10,6,22.821800079345703,847.5358479897181,140.42011590029998,208.0,0.520710041846099,3.1746961064177,4.209617811736816,559.6166666666667,0.6777504426139437,117.32080900669098,442.3675354703368,2717.057662681323,3303.661707714778,194.32107043446237,0.414918337484727,57.88438572635602,4.120350511658889,2.0601752558294444,-3.786240795494583,-5.048321060659443,773,2094.7314502847516,141.79843187300753,79.017949483792
2024-06-17,6,25.045920043945312,902.4131684184074,142.2464291844971,198.0,0.5336626183297667,3.4006391422485858,4.345768400304267,628.9,0.7127803826807059,97.1748450756073,482.66131553611,3081.2480762813225,3567.122301659359,154.65285085148028,0.33373292173310265,47.10450298014592,5.069336286353908,2.534668143176954,-4.624035817536956,-6.165381090049273,783,2462.8291631284037,141.9104312008799,83.55717338174581
2024-06-24,7,28.317520080566403,1079.477999917666,139.42911890205684,200.0,0.5136816943408288,3.15604037066058,4.2314990846078775,701.45,0.6596275308091801,135.5893369078636,556.8773266102557,3433.782617246622,4111.72930178594,191.7249430672184,0.4118846250267908,56.918021558122234,5.627256667854086,2.813628333927043,-4.615818070645406,-6.1544240941938755,835,3245.7678469442835,141.50923880055558,110.70870892455181
2024-07-01,5,23.6,719.8056507349014,146.85647466537174,205.0,0.5663579763501541,3.675514376633481,4.544918730283685,527.35,0.7474204149265333,85.68332825303078,406.20171504214284,2631.1117878933937,3059.5284291585476,132.84406644946867,0.28316187503492374,41.68968744041801,4.217453090766589,2.1087265453832944,-4.953514072970325,-6.604685430627102,657,3510.5104350796564,142.2380346630564,108.94207981079816
2024-07-08,3,10.74456005859375,395.0008215506872,148.51352479320872,200.0,0.5781101049163739,3.795575776610796,4.621210637859302,301.6333333333333,0.771751220962114,54.233320605754855,228.57671033568073,1499.466695904629,1770.6332989334032,179.73937210555596,0.3071212406092331,45.43480854612539,3.8875272916583588,1.9437636458291794,-6.03023980376987,-8.040319738359827,324,3127.2533328843124,144.26138688628362,93.17020771056414
2024-07-15,3,10.40130027770996,414.74056890209516,137.66327381488034,187.0,0.5011579703183004,3.210511296373756,4.324071333678867,268.55,0.6587369252409125,39.28325183590253,207.8198684765446,1332.7066620536032,1529.122921233116,146.37863283892707,0.39184376635658946,53.86903023301043,1.819847980260218,0.909923990130109,-1.9096678607012139,-2.5462238142682847,357,2617.7534877777516,143.1155980438794,78.69730940063795
2024-07-22,5,14.424660385131835,682.9032264490922,137.28123493414188,191.0,0.498448474710226,2.9635769695140035,4.084871800507967,424.1166666666667,0.6357832042754962,71.84997036059697,338.707047161716,2018.6323106314062,2377.882162434391,172.49850522104515,0.4342910915398967,59.206822558193345,3.918209397764096,1.959104698882048,-3.5388118611407506,-4.7184158148543345,525,2184.2917029398645,142.57862705190067,62.762467763821284
2024-07-29,2,0.6446759185791,95.07747419675192,115.41152398334569,174.0,0.3433441417258559,1.523454602436519,2.7154041733864336,23.55,0.24194042070268063,4.075,33.35243151326944,148.23223264614356,168.60723264614353,252.6642143540603,4.066514179125967,454.12082513252386,,,,,1,1461.5614038117633,134.71738938139416,42.36038570056358
2024-08-05,7,6.338447875976562,502.5306140681108,107.94815493500941,170.0,0.29041244634758456,1.2904979654656377,2.604642711111439,66.38333333333333,0.17622686108987143,22.46666667064031,134.17863171875723,620.1266374101925,732.459970763394,119.58503500442008,2.2351546067681407,236.1021858603695,,,17.125,22.833333333333332,7,1202.018071769261,124.57604691684433,34.41872221678496
2024-08-12,5,8.979870529174804,459.7196959177653,133.2703452553303,198.0,0.4700024486193639,2.928202707223284,3.827722707517494,315.76666666666665,0.5596780293090285,60.94986568291982,246.14654762186575,1606.7343355637809,1911.4836639783798,192.3659833062424,0.733753590723947,91.40839684896369,4.2963582025053055,2.1481791012526528,-4.161824314882182,-5.5490990865095755,302,1297.6082574555771,123.47781477695682,39.83537567853928
2024-08-19,4,10.67562028503418,519.1172305504481,140.50725740837714,192.0,0.5213280667260789,3.194761171078561,4.505687379525002,305.5,0.6205385055061023,83.93330446481704,268.3547313845671,1643.4869719967583,2063.1534943208435,193.54396336348424,0.3954652347054425,55.24906063619935,2.9238400213812055,1.4619200106906027,-5.026686683772002,-6.702248911696001,348,1218.9260904271903,124.28432039551565,42.85620920459429
2024-08-26,5,16.253460433959958,593.0310597141583,152.08660175777575,196.0,0.6034510762962819,4.071271082265254,4.849229875537387,447.6333333333333,0.7936666789653666,129.74972523053486,354.3130103858477,2372.3723755653855,3021.1210017180597,187.02616786137486,0.3207888782232861,48.53736679217036,2.2050233367322862,1.1025116683661431,-2.2290335389773808,-2.972044718636508,450,1932.0545326951692,133.45308983912315,74.27489051222801
