swimmer,event,course,time,time_seconds,date,meet,age,points,team,lsc,standard,rank,person_key,swim_event_key,meet_key,sort_key,usas_swim_time_key,source_file,raw_json,race_date,race_time,race_time_sec,distance,stroke,raw_record,event_course,event_best_sec,is_best_time,percent_off_best,is_current_year
gmo,1650 FR SCY,SCY,18:55.36,1135.36,2023-03-11,2023 SN Sierra Nevada Swimming 14 & Under Short Course Championships,13,602.0,California Capital Aquatics,SN,2020-2024 AA,,1731452,6,165596,1060113536.0,94866001,gmo-result,"{""Age"": ""13"", ""Event"": ""1650 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2023 SN Sierra Nevada Swimming 14 & Under Short Course Championships"", ""MeetKey"": ""165596"", ""PersonKey"": ""1731452"", ""Points"": ""602"", ""SortKey"": ""1060113536.00"", ""Swim Date"": ""03/11/2023"", ""Swim Time"": ""18:55.36"", ""SwimEventKey"": ""6"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 AA"", ""UsasSwimTimeKey"": ""94866001""}",2023-03-11,18:55.36,1135.36,1650.0,freestyle,"{'Age': '13', 'Event': '1650 FR SCY', 'LSC': 'SN', 'Meet': '2023 SN Sierra Nevada Swimming 14 & Under Short Course Championships', 'MeetKey': '165596', 'PersonKey': '1731452', 'Points': '602', 'SortKey': '1060113536.00', 'Swim Date': '03/11/2023', 'Swim Time': '18:55.36', 'SwimEventKey': '6', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 AA', 'UsasSwimTimeKey': '94866001'}",1650 FR SCY SCY,1135.36,True,0.0,False
gmo,200 FR SCY,SCY,2:08.60,128.6,2023-03-12,2023 SN Sierra Nevada Swimming 14 & Under Short Course Championships,13,476.0,California Capital Aquatics,SN,2020-2024 A,,1731452,3,165596,1030012860.0,97592604,gmo-result,"{""Age"": ""13"", ""Event"": ""200 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2023 SN Sierra Nevada Swimming 14 & Under Short Course Championships"", ""MeetKey"": ""165596"", ""PersonKey"": ""1731452"", ""Points"": ""476"", ""SortKey"": ""1030012860.00"", ""Swim Date"": ""03/12/2023"", ""Swim Time"": ""2:08.60"", ""SwimEventKey"": ""3"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 A"", ""UsasSwimTimeKey"": ""97592604""}",2023-03-12,2:08.60,128.6,200.0,freestyle,"{'Age': '13', 'Event': '200 FR SCY', 'LSC': 'SN', 'Meet': '2023 SN Sierra Nevada Swimming 14 & Under Short Course Championships', 'MeetKey': '165596', 'PersonKey': '1731452', 'Points': '476', 'SortKey': '1030012860.00', 'Swim Date': '03/12/2023', 'Swim Time': '2:08.60', 'SwimEventKey': '3', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 A', 'UsasSwimTimeKey': '97592604'}",200 FR SCY SCY,124.66,False,3.1605968233595365,False
gmo,500 FR SCY,SCY,5:38.81,338.81,2023-03-12,2023 SN Sierra Nevada Swimming 14 & Under Short Course Championships,13,488.0,California Capital Aquatics,SN,2020-2024 A,,1731452,4,165596,1040033881.0,4715505,gmo-result,"{""Age"": ""13"", ""Event"": ""500 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2023 SN Sierra Nevada Swimming 14 & Under Short Course Championships"", ""MeetKey"": ""165596"", ""PersonKey"": ""1731452"", ""Points"": ""488"", ""SortKey"": ""1040033881.00"", ""Swim Date"": ""03/12/2023"", ""Swim Time"": ""5:38.81"", ""SwimEventKey"": ""4"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 A"", ""UsasSwimTimeKey"": ""4715505""}",2023-03-12,5:38.81,338.81,500.0,freestyle,"{'Age': '13', 'Event': '500 FR SCY', 'LSC': 'SN', 'Meet': '2023 SN Sierra Nevada Swimming 14 & Under Short Course Championships', 'MeetKey': '165596', 'PersonKey': '1731452', 'Points': '488', 'SortKey': '1040033881.00', 'Swim Date': '03/12/2023', 'Swim Time': '5:38.81', 'SwimEventKey': '4', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 A', 'UsasSwimTimeKey': '4715505'}",500 FR SCY SCY,325.9,False,3.9613378336913243,False
gmo,500 FR SCY,SCY,5:37.48,337.48,2023-03-12,2023 SN Sierra Nevada Swimming 14 & Under Short Course Championships,13,498.0,California Capital Aquatics,SN,2020-2024 A,,1731452,4,165596,1040033748.0,23963757,gmo-result,"{""Age"": ""13"", ""Event"": ""500 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2023 SN Sierra Nevada Swimming 14 & Under Short Course Championships"", ""MeetKey"": ""165596"", ""PersonKey"": ""1731452"", ""Points"": ""498"", ""SortKey"": ""1040033748.00"", ""Swim Date"": ""03/12/2023"", ""Swim Time"": ""5:37.48"", ""SwimEventKey"": ""4"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 A"", ""UsasSwimTimeKey"": ""23963757""}",2023-03-12,5:37.48,337.48,500.0,freestyle,"{'Age': '13', 'Event': '500 FR SCY', 'LSC': 'SN', 'Meet': '2023 SN Sierra Nevada Swimming 14 & Under Short Course Championships', 'MeetKey': '165596', 'PersonKey': '1731452', 'Points': '498', 'SortKey': '1040033748.00', 'Swim Date': '03/12/2023', 'Swim Time': '5:37.48', 'SwimEventKey': '4', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 A', 'UsasSwimTimeKey': '23963757'}",500 FR SCY SCY,325.9,False,3.553237189321891,False
gmo,1650 FR SCY,SCY,19:45.58,1185.58,2023-03-23,2023 SN Southwestern Age Group Regional Championship,13,492.0,California Capital Aquatics,SN,2020-2024 A,,1731452,6,163728,1060118558.0,88727836,gmo-result,"{""Age"": ""13"", ""Event"": ""1650 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2023 SN Southwestern Age Group Regional Championship"", ""MeetKey"": ""163728"", ""PersonKey"": ""1731452"", ""Points"": ""492"", ""SortKey"": ""1060118558.00"", ""Swim Date"": ""03/23/2023"", ""Swim Time"": ""19:45.58"", ""SwimEventKey"": ""6"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 A"", ""UsasSwimTimeKey"": ""88727836""}",2023-03-23,19:45.58,1185.58,1650.0,freestyle,"{'Age': '13', 'Event': '1650 FR SCY', 'LSC': 'SN', 'Meet': '2023 SN Southwestern Age Group Regional Championship', 'MeetKey': '163728', 'PersonKey': '1731452', 'Points': '492', 'SortKey': '1060118558.00', 'Swim Date': '03/23/2023', 'Swim Time': '19:45.58', 'SwimEventKey': '6', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 A', 'UsasSwimTimeKey': '88727836'}",1650 FR SCY SCY,1135.36,False,4.423266629086813,False
gmo,1000 FR SCY,SCY,12:07.62,727.62,2023-03-25,2023 SN Southwestern Age Group Regional Championship,13,416.0,California Capital Aquatics,SN,2020-2024 BB,,1731452,5,163728,1050072762.0,142587151,gmo-result,"{""Age"": ""13"", ""Event"": ""1000 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2023 SN Southwestern Age Group Regional Championship"", ""MeetKey"": ""163728"", ""PersonKey"": ""1731452"", ""Points"": ""416"", ""SortKey"": ""1050072762.00"", ""Swim Date"": ""03/25/2023"", ""Swim Time"": ""12:07.62"", ""SwimEventKey"": ""5"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 BB"", ""UsasSwimTimeKey"": ""142587151""}",2023-03-25,12:07.62,727.62,1000.0,freestyle,"{'Age': '13', 'Event': '1000 FR SCY', 'LSC': 'SN', 'Meet': '2023 SN Southwestern Age Group Regional Championship', 'MeetKey': '163728', 'PersonKey': '1731452', 'Points': '416', 'SortKey': '1050072762.00', 'Swim Date': '03/25/2023', 'Swim Time': '12:07.62', 'SwimEventKey': '5', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 BB', 'UsasSwimTimeKey': '142587151'}",1000 FR SCY SCY,675.17,False,7.768413880948509,False
gmo,400 FR LCM,LCM,5:12.16,312.16,2023-04-14,2023 SN Spring Splash Long Course Swim Meet,13,410.0,California Capital Aquatics,SN,2020-2024 A,,1731452,58,165540,1580031216.0,154426349,gmo-result,"{""Age"": ""13"", ""Event"": ""400 FR LCM"", ""LSC"": ""SN"", ""Meet"": ""2023 SN Spring Splash Long Course Swim Meet"", ""MeetKey"": ""165540"", ""PersonKey"": ""1731452"", ""Points"": ""410"", ""SortKey"": ""1580031216.00"", ""Swim Date"": ""04/14/2023"", ""Swim Time"": ""5:12.16"", ""SwimEventKey"": ""58"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 A"", ""UsasSwimTimeKey"": ""154426349""}",2023-04-14,5:12.16,312.16,400.0,freestyle,"{'Age': '13', 'Event': '400 FR LCM', 'LSC': 'SN', 'Meet': '2023 SN Spring Splash Long Course Swim Meet', 'MeetKey': '165540', 'PersonKey': '1731452', 'Points': '410', 'SortKey': '1580031216.00', 'Swim Date': '04/14/2023', 'Swim Time': '5:12.16', 'SwimEventKey': '58', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 A', 'UsasSwimTimeKey': '154426349'}",400 FR LCM LCM,297.2,False,5.0336473755047235,False
gmo,200 IM LCM,LCM,2:55.77,175.77,2023-04-15,2023 SN Spring Splash Long Course Swim Meet,13,384.0,California Capital Aquatics,SN,2020-2024 BB,,1731452,74,165540,1740017577.0,154283058,gmo-result,"{""Age"": ""13"", ""Event"": ""200 IM LCM"", ""LSC"": ""SN"", ""Meet"": ""2023 SN Spring Splash Long Course Swim Meet"", ""MeetKey"": ""165540"", ""PersonKey"": ""1731452"", ""Points"": ""384"", ""SortKey"": ""1740017577.00"", ""Swim Date"": ""04/15/2023"", ""Swim Time"": ""2:55.77"", ""SwimEventKey"": ""74"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 BB"", ""UsasSwimTimeKey"": ""154283058""}",2023-04-15,2:55.77,175.77,200.0,individual medley,"{'Age': '13', 'Event': '200 IM LCM', 'LSC': 'SN', 'Meet': '2023 SN Spring Splash Long Course Swim Meet', 'MeetKey': '165540', 'PersonKey': '1731452', 'Points': '384', 'SortKey': '1740017577.00', 'Swim Date': '04/15/2023', 'Swim Time': '2:55.77', 'SwimEventKey': '74', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 BB', 'UsasSwimTimeKey': '154283058'}",200 IM LCM LCM,170.0,False,3.3941176470588292,False
gmo,800 FR LCM,LCM,10:43.49,643.49,2023-04-15,2023 SN Spring Splash Long Course Swim Meet,13,444.0,California Capital Aquatics,SN,2020-2024 A,,1731452,59,165540,1590064349.0,154289693,gmo-result,"{""Age"": ""13"", ""Event"": ""800 FR LCM"", ""LSC"": ""SN"", ""Meet"": ""2023 SN Spring Splash Long Course Swim Meet"", ""MeetKey"": ""165540"", ""PersonKey"": ""1731452"", ""Points"": ""444"", ""SortKey"": ""1590064349.00"", ""Swim Date"": ""04/15/2023"", ""Swim Time"": ""10:43.49"", ""SwimEventKey"": ""59"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 A"", ""UsasSwimTimeKey"": ""154289693""}",2023-04-15,10:43.49,643.49,800.0,freestyle,"{'Age': '13', 'Event': '800 FR LCM', 'LSC': 'SN', 'Meet': '2023 SN Spring Splash Long Course Swim Meet', 'MeetKey': '165540', 'PersonKey': '1731452', 'Points': '444', 'SortKey': '1590064349.00', 'Swim Date': '04/15/2023', 'Swim Time': '10:43.49', 'SwimEventKey': '59', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 A', 'UsasSwimTimeKey': '154289693'}",800 FR LCM LCM,611.04,False,5.310617962817499,False
gmo,50 BR LCM,LCM,46.22,46.22,2023-04-15,2023 SN Spring Splash Long Course Swim Meet,13,239.0,California Capital Aquatics,SN,Slower than B,,1731452,68,165540,1680004622.0,154289685,gmo-result,"{""Age"": ""13"", ""Event"": ""50 BR LCM"", ""LSC"": ""SN"", ""Meet"": ""2023 SN Spring Splash Long Course Swim Meet"", ""MeetKey"": ""165540"", ""PersonKey"": ""1731452"", ""Points"": ""239"", ""SortKey"": ""1680004622.00"", ""Swim Date"": ""04/15/2023"", ""Swim Time"": ""46.22"", ""SwimEventKey"": ""68"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""Slower than B"", ""UsasSwimTimeKey"": ""154289685""}",2023-04-15,46.22,46.22,50.0,breaststroke,"{'Age': '13', 'Event': '50 BR LCM', 'LSC': 'SN', 'Meet': '2023 SN Spring Splash Long Course Swim Meet', 'MeetKey': '165540', 'PersonKey': '1731452', 'Points': '239', 'SortKey': '1680004622.00', 'Swim Date': '04/15/2023', 'Swim Time': '46.22', 'SwimEventKey': '68', 'Team': 'California Capital Aquatics', 'Time Standard': 'Slower than B', 'UsasSwimTimeKey': '154289685'}",50 BR LCM LCM,46.22,True,0.0,False
gmo,200 FR LCM,LCM,2:32.77,152.77,2023-04-16,2023 SN Spring Splash Long Course Swim Meet,13,362.0,California Capital Aquatics,SN,2020-2024 BB,,1731452,57,165540,1570015277.0,154373302,gmo-result,"{""Age"": ""13"", ""Event"": ""200 FR LCM"", ""LSC"": ""SN"", ""Meet"": ""2023 SN Spring Splash Long Course Swim Meet"", ""MeetKey"": ""165540"", ""PersonKey"": ""1731452"", ""Points"": ""362"", ""SortKey"": ""1570015277.00"", ""Swim Date"": ""04/16/2023"", ""Swim Time"": ""2:32.77"", ""SwimEventKey"": ""57"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 BB"", ""UsasSwimTimeKey"": ""154373302""}",2023-04-16,2:32.77,152.77,200.0,freestyle,"{'Age': '13', 'Event': '200 FR LCM', 'LSC': 'SN', 'Meet': '2023 SN Spring Splash Long Course Swim Meet', 'MeetKey': '165540', 'PersonKey': '1731452', 'Points': '362', 'SortKey': '1570015277.00', 'Swim Date': '04/16/2023', 'Swim Time': '2:32.77', 'SwimEventKey': '57', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 BB', 'UsasSwimTimeKey': '154373302'}",200 FR LCM LCM,143.39,False,6.541599832624328,False
gmo,50 FL LCM,LCM,37.25,37.25,2023-04-16,2023 SN Spring Splash Long Course Swim Meet,13,302.0,California Capital Aquatics,SN,Slower than B,,1731452,71,165540,1710003725.0,154372727,gmo-result,"{""Age"": ""13"", ""Event"": ""50 FL LCM"", ""LSC"": ""SN"", ""Meet"": ""2023 SN Spring Splash Long Course Swim Meet"", ""MeetKey"": ""165540"", ""PersonKey"": ""1731452"", ""Points"": ""302"", ""SortKey"": ""1710003725.00"", ""Swim Date"": ""04/16/2023"", ""Swim Time"": ""37.25"", ""SwimEventKey"": ""71"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""Slower than B"", ""UsasSwimTimeKey"": ""154372727""}",2023-04-16,37.25,37.25,50.0,butterfly,"{'Age': '13', 'Event': '50 FL LCM', 'LSC': 'SN', 'Meet': '2023 SN Spring Splash Long Course Swim Meet', 'MeetKey': '165540', 'PersonKey': '1731452', 'Points': '302', 'SortKey': '1710003725.00', 'Swim Date': '04/16/2023', 'Swim Time': '37.25', 'SwimEventKey': '71', 'Team': 'California Capital Aquatics', 'Time Standard': 'Slower than B', 'UsasSwimTimeKey': '154372727'}",50 FL LCM LCM,33.76,False,10.337677725118489,False
gmo,50 FR LCM,LCM,33.80,33.8,2023-04-16,2023 SN Spring Splash Long Course Swim Meet,13,371.0,California Capital Aquatics,SN,2020-2024 BB,,1731452,55,165540,1550003380.0,154367267,gmo-result,"{""Age"": ""13"", ""Event"": ""50 FR LCM"", ""LSC"": ""SN"", ""Meet"": ""2023 SN Spring Splash Long Course Swim Meet"", ""MeetKey"": ""165540"", ""PersonKey"": ""1731452"", ""Points"": ""371"", ""SortKey"": ""1550003380.00"", ""Swim Date"": ""04/16/2023"", ""Swim Time"": ""33.80"", ""SwimEventKey"": ""55"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 BB"", ""UsasSwimTimeKey"": ""154367267""}",2023-04-16,33.80,33.8,50.0,freestyle,"{'Age': '13', 'Event': '50 FR LCM', 'LSC': 'SN', 'Meet': '2023 SN Spring Splash Long Course Swim Meet', 'MeetKey': '165540', 'PersonKey': '1731452', 'Points': '371', 'SortKey': '1550003380.00', 'Swim Date': '04/16/2023', 'Swim Time': '33.80', 'SwimEventKey': '55', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 BB', 'UsasSwimTimeKey': '154367267'}",50 FR LCM LCM,31.12,False,8.611825192802044,False
gmo,50 BK LCM,LCM,39.62,39.62,2023-04-16,2023 SN Spring Splash Long Course Swim Meet,13,321.0,California Capital Aquatics,SN,Slower than B,,1731452,65,165540,1650003962.0,154372724,gmo-result,"{""Age"": ""13"", ""Event"": ""50 BK LCM"", ""LSC"": ""SN"", ""Meet"": ""2023 SN Spring Splash Long Course Swim Meet"", ""MeetKey"": ""165540"", ""PersonKey"": ""1731452"", ""Points"": ""321"", ""SortKey"": ""1650003962.00"", ""Swim Date"": ""04/16/2023"", ""Swim Time"": ""39.62"", ""SwimEventKey"": ""65"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""Slower than B"", ""UsasSwimTimeKey"": ""154372724""}",2023-04-16,39.62,39.62,50.0,backstroke,"{'Age': '13', 'Event': '50 BK LCM', 'LSC': 'SN', 'Meet': '2023 SN Spring Splash Long Course Swim Meet', 'MeetKey': '165540', 'PersonKey': '1731452', 'Points': '321', 'SortKey': '1650003962.00', 'Swim Date': '04/16/2023', 'Swim Time': '39.62', 'SwimEventKey': '65', 'Team': 'California Capital Aquatics', 'Time Standard': 'Slower than B', 'UsasSwimTimeKey': '154372724'}",50 BK LCM LCM,39.62,True,0.0,False
gmo,1000 FR SCY,SCY,11:59.46,719.46,2023-04-20,2023 SN NSS Distance Meet,13,444.0,California Capital Aquatics,SN,2020-2024 A,,1731452,5,166078,1050071946.0,154753960,gmo-result,"{""Age"": ""13"", ""Event"": ""1000 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2023 SN NSS Distance Meet"", ""MeetKey"": ""166078"", ""PersonKey"": ""1731452"", ""Points"": ""444"", ""SortKey"": ""1050071946.00"", ""Swim Date"": ""04/20/2023"", ""Swim Time"": ""11:59.46"", ""SwimEventKey"": ""5"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 A"", ""UsasSwimTimeKey"": ""154753960""}",2023-04-20,11:59.46,719.46,1000.0,freestyle,"{'Age': '13', 'Event': '1000 FR SCY', 'LSC': 'SN', 'Meet': '2023 SN NSS Distance Meet', 'MeetKey': '166078', 'PersonKey': '1731452', 'Points': '444', 'SortKey': '1050071946.00', 'Swim Date': '04/20/2023', 'Swim Time': '11:59.46', 'SwimEventKey': '5', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 A', 'UsasSwimTimeKey': '154753960'}",1000 FR SCY SCY,675.17,False,6.559829376305239,False
gmo,400 FR LCM,LCM,5:09.50,309.5,2023-05-13,2023 SN CCA IMR/IMX Tri Meet,13,432.0,California Capital Aquatics,SN,2020-2024 A,,1731452,58,167017,1580030950.0,154868447,gmo-result,"{""Age"": ""13"", ""Event"": ""400 FR LCM"", ""LSC"": ""SN"", ""Meet"": ""2023 SN CCA IMR/IMX Tri Meet"", ""MeetKey"": ""167017"", ""PersonKey"": ""1731452"", ""Points"": ""432"", ""SortKey"": ""1580030950.00"", ""Swim Date"": ""05/13/2023"", ""Swim Time"": ""5:09.50"", ""SwimEventKey"": ""58"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 A"", ""UsasSwimTimeKey"": ""154868447""}",2023-05-13,5:09.50,309.5,400.0,freestyle,"{'Age': '13', 'Event': '400 FR LCM', 'LSC': 'SN', 'Meet': '2023 SN CCA IMR/IMX Tri Meet', 'MeetKey': '167017', 'PersonKey': '1731452', 'Points': '432', 'SortKey': '1580030950.00', 'Swim Date': '05/13/2023', 'Swim Time': '5:09.50', 'SwimEventKey': '58', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 A', 'UsasSwimTimeKey': '154868447'}",400 FR LCM LCM,297.2,False,4.138627187079412,False
gmo,100 BK LCM,LCM,1:23.10,83.1,2023-05-13,2023 SN CCA IMR/IMX Tri Meet,13,349.0,California Capital Aquatics,SN,2020-2024 BB,,1731452,66,167017,1660008310.0,154868443,gmo-result,"{""Age"": ""13"", ""Event"": ""100 BK LCM"", ""LSC"": ""SN"", ""Meet"": ""2023 SN CCA IMR/IMX Tri Meet"", ""MeetKey"": ""167017"", ""PersonKey"": ""1731452"", ""Points"": ""349"", ""SortKey"": ""1660008310.00"", ""Swim Date"": ""05/13/2023"", ""Swim Time"": ""1:23.10"", ""SwimEventKey"": ""66"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 BB"", ""UsasSwimTimeKey"": ""154868443""}",2023-05-13,1:23.10,83.1,100.0,backstroke,"{'Age': '13', 'Event': '100 BK LCM', 'LSC': 'SN', 'Meet': '2023 SN CCA IMR/IMX Tri Meet', 'MeetKey': '167017', 'PersonKey': '1731452', 'Points': '349', 'SortKey': '1660008310.00', 'Swim Date': '05/13/2023', 'Swim Time': '1:23.10', 'SwimEventKey': '66', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 BB', 'UsasSwimTimeKey': '154868443'}",100 BK LCM LCM,80.85,False,2.782931354359926,False
gmo,100 BR LCM,LCM,1:38.38,98.38,2023-05-13,2023 SN CCA IMR/IMX Tri Meet,13,250.0,California Capital Aquatics,SN,2020-2024 B,,1731452,69,167017,1690009838.0,154868416,gmo-result,"{""Age"": ""13"", ""Event"": ""100 BR LCM"", ""LSC"": ""SN"", ""Meet"": ""2023 SN CCA IMR/IMX Tri Meet"", ""MeetKey"": ""167017"", ""PersonKey"": ""1731452"", ""Points"": ""250"", ""SortKey"": ""1690009838.00"", ""Swim Date"": ""05/13/2023"", ""Swim Time"": ""1:38.38"", ""SwimEventKey"": ""69"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 B"", ""UsasSwimTimeKey"": ""154868416""}",2023-05-13,1:38.38,98.38,100.0,breaststroke,"{'Age': '13', 'Event': '100 BR LCM', 'LSC': 'SN', 'Meet': '2023 SN CCA IMR/IMX Tri Meet', 'MeetKey': '167017', 'PersonKey': '1731452', 'Points': '250', 'SortKey': '1690009838.00', 'Swim Date': '05/13/2023', 'Swim Time': '1:38.38', 'SwimEventKey': '69', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 B', 'UsasSwimTimeKey': '154868416'}",100 BR LCM LCM,94.63,False,3.962802493923703,False
gmo,400 IM LCM,LCM,6:04.74,364.74,2023-05-19,2023 SN The Woodland Spring Classic,13,429.0,California Capital Aquatics,SN,2020-2024 BB,,1731452,75,167022,1750036474.0,155291337,gmo-result,"{""Age"": ""13"", ""Event"": ""400 IM LCM"", ""LSC"": ""SN"", ""Meet"": ""2023 SN The Woodland Spring Classic"", ""MeetKey"": ""167022"", ""PersonKey"": ""1731452"", ""Points"": ""429"", ""SortKey"": ""1750036474.00"", ""Swim Date"": ""05/19/2023"", ""Swim Time"": ""6:04.74"", ""SwimEventKey"": ""75"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 BB"", ""UsasSwimTimeKey"": ""155291337""}",2023-05-19,6:04.74,364.74,400.0,individual medley,"{'Age': '13', 'Event': '400 IM LCM', 'LSC': 'SN', 'Meet': '2023 SN The Woodland Spring Classic', 'MeetKey': '167022', 'PersonKey': '1731452', 'Points': '429', 'SortKey': '1750036474.00', 'Swim Date': '05/19/2023', 'Swim Time': '6:04.74', 'SwimEventKey': '75', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 BB', 'UsasSwimTimeKey': '155291337'}",400 IM LCM LCM,348.64,False,4.617944011014234,False
gmo,50 FR LCM,LCM,33.89,33.89,2023-05-20,2023 SN The Woodland Spring Classic,13,365.0,California Capital Aquatics,SN,2020-2024 BB,,1731452,55,167022,1550003389.0,155291701,gmo-result,"{""Age"": ""13"", ""Event"": ""50 FR LCM"", ""LSC"": ""SN"", ""Meet"": ""2023 SN The Woodland Spring Classic"", ""MeetKey"": ""167022"", ""PersonKey"": ""1731452"", ""Points"": ""365"", ""SortKey"": ""1550003389.00"", ""Swim Date"": ""05/20/2023"", ""Swim Time"": ""33.89"", ""SwimEventKey"": ""55"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""2020-2024 BB"", ""UsasSwimTimeKey"": ""155291701""}",2023-05-20,33.89,33.89,50.0,freestyle,"{'Age': '13', 'Event': '50 FR LCM', 'LSC': 'SN', 'Meet': '2023 SN The Woodland Spring Classic', 'MeetKey': '167022', 'PersonKey': '1731452', 'Points': '365', 'SortKey': '1550003389.00', 'Swim Date': '05/20/2023', 'Swim Time': '33.89', 'SwimEventKey': '55', 'Team': 'California Capital Aquatics', 'Time Standard': '2020-2024 BB', 'UsasSwimTimeKey': '155291701'}",50 FR LCM LCM,31.12,False,8.901028277634959,False
